constituency_number,consitituencey_name,province,candidate_name,candidate_party,candidate_votes,candidate_share,outcome,Total NA Votes
NA-62,RawalpIndependentsi 6,Punjab,Sheikh Rashid Ahmad ,Awami Muslim League Pakistan,117719,0.51145927,win,230163
NA-62,RawalpIndependentsi 6,Punjab,Daniyal Chaudhry,Pakistan Muslim League (Nawaz),91312,0.396727537,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Chaudhry Qadeer Ahmed,Tehreek-e-Labbaik,9356,0.040649453,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Sumaira Gul,Pakistan Peoples Party (Shaheed Bhutto),5587,0.024274101,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Tariq Munir Butt,Muttahidda Majlis-e-Amal Pakistan,3719,0.016158114,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Shahzada Imran,Independents,1927,0.008372327,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Makhdoom M Niaz Inqalabi,Independents,240,0.001042739,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Yasir Mehmood,Independents,120,0.00052137,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Muhammad Asif Khan,Independents,97,0.00042144,loss,230163
NA-62,RawalpIndependentsi 6,Punjab,Ghulam Mustafa,Barabri Party Pakistan,86,0.000373648,loss,230163
NA-63,RawalpIndependentsi 7,Punjab,Ghulam Sarwar Khan ,Pakistan Tehreek-e-Insaf,100986,0.476740343,win,211826
NA-63,RawalpIndependentsi 7,Punjab,Chaudhry Nisar Ali Khan,Independents,65767,0.310476523,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Mumtaz Khan,Pakistan Muslim League (Nawaz),22966,0.108419174,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Muhammad Ejaz Ahmed,Tehreek-e-Labbaik,9744,0.046000019,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Muhammad Waqas Khan,Muttahidda Majlis-e-Amal Pakistan,4630,0.021857562,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Muhammad Sarwar,Independents,4286,0.020233588,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Syed Ishrat Ali Zaidi,Pakistan Peoples Party (Shaheed Bhutto),2833,0.013374184,loss,211826
NA-63,RawalpIndependentsi 7,Punjab,Tahir Mehmood,Independents,614,0.002898605,loss,211826
NA-64,Chakwal 1,Punjab,Zulfiqar Ali Khan ,Pakistan Tehreek-e-Insaf,155214,0.4998583,win,310516
NA-64,Chakwal 1,Punjab,Major R Tahir Iqbal,Pakistan Muslim League (Nawaz),130051,0.418822219,loss,310516
NA-64,Chakwal 1,Punjab,Syed Tasaduq Manzoor,Tehreek-e-Labbaik,13719,0.044181298,loss,310516
NA-64,Chakwal 1,Punjab,Jabbar Ahmed,Pakistan Peoples Party (Shaheed Bhutto),8241,0.026539695,loss,310516
NA-64,Chakwal 1,Punjab,Abdul Nisar,Allah-o-Akbar Tehreek,1981,0.006379703,loss,310516
NA-64,Chakwal 1,Punjab,Syed Imran Hussain Bukhari,Muttahidda Majlis-e-Amal Pakistan,1310,0.004218784,loss,310516
NA-64,Chakwal 1,Punjab,Aaj Muhammad,Pashtunkhwa Milli Awami PartyI-PashtoonKhwa,0,0,loss,310516
NA-64,Chakwal 1,Punjab,Sardar Mansoor Hayat Taman,Independents,0,0,loss,310516
NA-64,Chakwal 1,Punjab,Sardar Aftab Khan,Independents,0,0,loss,310516
NA-65,Chakwal 2,Punjab,Chaudry Pervaiz Elahi ,Pakistan Muslim League -Q,157497,0.540066867,win,291625
NA-65,Chakwal 2,Punjab,Muhammad Faez TaMuttahidda Majlis-e-Amal Pakistann,Pakistan Muslim League (Nawaz),106081,0.363758251,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Yaqoob,Tehreek-e-Labbaik,23839,0.081745392,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Hameed Ullah,Muttahidda Majlis-e-Amal Pakistan,2880,0.009875697,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Amir,Pakistan National Democratic Party,821,0.002815259,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Jahangir Malik,Independents,507,0.001738534,loss,291625
NA-65,Chakwal 2,Punjab,Hashim Khan,Pakistan Peoples Party (Shaheed Bhutto),0,0,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Yaqoob,Muttahidda Majlis-e-Amal Pakistan,0,0,loss,291625
NA-65,Chakwal 2,Punjab,Muhammad Yaqoob,Muttahidda Majlis-e-Amal Pakistan,0,0,loss,291625
NA-65,Chakwal 2,Punjab,Sardar Mansoor Hayat Taman,Independents,0,0,loss,291625
NA-65,Chakwal 2,Punjab,Mulazim Hussain,Independents,0,0,loss,291625
NA-66,Jhelum 1,Punjab,Chaudhry Farrukh Altaf ,Pakistan Tehreek-e-Insaf,112356,0.359185187,win,312808
NA-66,Jhelum 1,Punjab,Chaudhry Nadeem Khadim,Pakistan Muslim League (Nawaz),106081,0.339124958,loss,312808
NA-66,Jhelum 1,Punjab,Khalid Tanveer,Tehreek-e-Labbaik,29556,0.094486075,loss,312808
NA-66,Jhelum 1,Punjab,Khalid Tanveer,Tehreek-e-Labbaik,29556,0.094486075,loss,312808
NA-66,Jhelum 1,Punjab,Chaudhry Muhammad Saqlain,Independents,26072,0.083348252,loss,312808
NA-66,Jhelum 1,Punjab,Ch Tasleem Gujjar,Pakistan Peoples Party (Shaheed Bhutto),5023,0.016057773,loss,312808
NA-66,Jhelum 1,Punjab,Mehbob Ali Majid,Muttahidda Majlis-e-Amal Pakistan,1314,0.00420066,loss,312808
NA-66,Jhelum 1,Punjab,Mehboob Ali Mujahid,Muttahidda Majlis-e-Amal Pakistan,1314,0.00420066,loss,312808
NA-66,Jhelum 1,Punjab,Syed Ali Abbas,Barabri Party Pakistan,868,0.002774865,loss,312808
NA-66,Jhelum 1,Punjab,Shamim Akhtar,Independents,334,0.001067748,loss,312808
NA-66,Jhelum 1,Punjab,Shamim Akhtar,Independents,334,0.001067748,loss,312808
NA-67,Jhelum 2,Punjab,Fawad Ahmed ,Pakistan Tehreek-e-Insaf,93102,0.466913074,win,199399
NA-67,Jhelum 2,Punjab,Raja Matloob Mehdi,Pakistan Muslim League (Nawaz),82475,0.413617922,loss,199399
NA-67,Jhelum 2,Punjab,Syed Nauman Shah,Tehreek-e-Labbaik,16286,0.081675435,loss,199399
NA-67,Jhelum 2,Punjab,Saqib Hamid,Independents,3697,0.018540715,loss,199399
NA-67,Jhelum 2,Punjab,Adeel Ahmed,Allah-o-Akbar Tehreek,1582,0.007933841,loss,199399
NA-67,Jhelum 2,Punjab,Dewan Hashmat Hayat,Independents,1002,0.0050251,loss,199399
NA-67,Jhelum 2,Punjab,Muhammad Zia Ul Haq,Muttahidda Majlis-e-Amal Pakistan,549,0.002753274,loss,199399
NA-67,Jhelum 2,Punjab,Syed Faqkhar Haider,Pakistan National Democratic Party,426,0.00213642,loss,199399
NA-67,Jhelum 2,Punjab,Shahid Kamal,All Pakistan Muslim League,101,0.000506522,loss,199399
NA-67,Jhelum 2,Punjab,Chaudhry Muhammad Saqlain,Independents,100,0.000501507,loss,199399
NA-67,Jhelum 2,Punjab,Abrar Hussain,Independents,79,0.000396191,loss,199399
NA-67,Jhelum 2,Punjab,Fawad Ahmed,Pakistan Tehreek-e-Insaf,0,0,loss,199399
NA-68,Gujrat 1,Punjab,Hussain Elahi ,Pakistan Muslim League -Q,104678,0.447962136,win,233676
NA-68,Gujrat 1,Punjab,Nawabzada Ghazanfar Ali Gul,Pakistan Muslim League (Nawaz),68810,0.294467553,loss,233676
NA-68,Gujrat 1,Punjab,Muhammad Mehmood Qadri,Tehreek-e-Labbaik,43831,0.18757168,loss,233676
NA-68,Gujrat 1,Punjab,Rizwan Hussain,Independents,7870,0.033679111,loss,233676
NA-68,Gujrat 1,Punjab,Azhar Iqbal Chaudhry,Pakistan Peoples Party (Shaheed Bhutto),3232,0.013831117,loss,233676
NA-68,Gujrat 1,Punjab,Zubair Ahmed,Muttahidda Majlis-e-Amal Pakistan,2366,0.010125131,loss,233676
NA-68,Gujrat 1,Punjab,Mubashar Majeed But,Independents,1381,0.005909892,loss,233676
NA-68,Gujrat 1,Punjab,Khurram Shehzad,Independents,852,0.003646074,loss,233676
NA-68,Gujrat 1,Punjab,Mubashir Ul Hassan,Independents,656,0.002807306,loss,233676
NA-69,Gujrat 2,Punjab,Chaudry Pervaiz Elahi ,Pakistan Muslim League -Q,122336,0.588705758,win,207805
NA-69,Gujrat 2,Punjab,Chaudhry Mubashir Hussain,Pakistan Muslim League (Nawaz),49295,0.237217584,loss,207805
NA-69,Gujrat 2,Punjab,Raja Salamat Ali,Tehreek-e-Labbaik,27791,0.133735954,loss,207805
NA-69,Gujrat 2,Punjab,Wazir Un Nissa,Pakistan Peoples Party (Shaheed Bhutto),6035,0.02904165,loss,207805
NA-69,Gujrat 2,Punjab,Muhammad Azam,Independents,1259,0.006058565,loss,207805
NA-69,Gujrat 2,Punjab,Irafn Ahmed Warrich,All Pakistan Muslim League,432,0.002078872,loss,207805
NA-69,Gujrat 2,Punjab,Zahid Khan,Independents,305,0.001467722,loss,207805
NA-69,Gujrat 2,Punjab,Muhammad Lateef Malik,Independents,213,0.001024999,loss,207805
NA-69,Gujrat 2,Punjab,Syed Shokat Kamal,Pakistan Peoples Party (Shaheed Bhutto)-SB,139,0.000668896,loss,207805
NA-69,Gujrat 2,Punjab,Ahmed Irfan Khan ,Independents,0,0,loss,207805
NA-70,Gujrat 3,Punjab,Syed Faiz Ul Hassan ,Pakistan Tehreek-e-Insaf,95168,0.404287225,win,235397
NA-70,Gujrat 3,Punjab,Chaudhry Jaffar Iqbal,Pakistan Muslim League (Nawaz),67233,0.285615365,loss,235397
NA-70,Gujrat 3,Punjab,Qamar Zaman Kaira,Pakistan Peoples Party (Shaheed Bhutto),42508,0.180580041,loss,235397
NA-70,Gujrat 3,Punjab,Adnan Asim,Tehreek-e-Labbaik,21276,0.09038348,loss,235397
NA-70,Gujrat 3,Punjab,Syed Mubashir Hussain,Tehreek-e-Labbaik Islam,4664,0.019813337,loss,235397
NA-70,Gujrat 3,Punjab,Tahir Zaman,Independents,3508,0.014902484,loss,235397
NA-70,Gujrat 3,Punjab,Muhammad Usman Aslam,Independents,618,0.002625352,loss,235397
NA-70,Gujrat 3,Punjab,Mian Muhammad Akram,Independents,422,0.001792716,loss,235397
NA-71,Gujrat 4,Punjab,Abid Raza Kotla ,Pakistan Muslim League (Nawaz),88588,0.433036456,win,204574
NA-71,Gujrat 4,Punjab,Muhammad Ilyas Chuadhry,Pakistan Tehreek-e-Insaf,81538,0.398574599,loss,204574
NA-71,Gujrat 4,Punjab,Naem Ahmed,Tehreek-e-Labbaik,29527,0.14433408,loss,204574
NA-71,Gujrat 4,Punjab,Nadeem Ashiq Awan,Pakistan Peoples Party (Shaheed Bhutto),1738,0.008495703,loss,204574
NA-71,Gujrat 4,Punjab,Syed Mubashir Hussain Shah,Tehreek-e-Labbaik Islam,1297,0.006340004,loss,204574
NA-71,Gujrat 4,Punjab,Syed Zia Ullah,Independents,771,0.003768807,loss,204574
NA-71,Gujrat 4,Punjab,Shahbaz Khan,Independents,520,0.002541867,loss,204574
NA-71,Gujrat 4,Punjab,Shehbaz Khan,Independents,520,0.002541867,loss,204574
NA-71,Gujrat 4,Punjab,Asif Raza,Independents,75,0.000366616,loss,204574
NA-72,Sialkot 1,Punjab,Armaghan Subhani ,Pakistan Muslim League (Nawaz),129041,0.510231034,win,252907
NA-72,Sialkot 1,Punjab,Firdous Ashiq,Pakistan Tehreek-e-Insaf,91393,0.36136999,loss,252907
NA-72,Sialkot 1,Punjab,Syed Abbas Ali,Tehreek-e-Labbaik,19731,0.07801682,loss,252907
NA-72,Sialkot 1,Punjab,Mian Naeem Javed,Independents,4817,0.019046527,loss,252907
NA-72,Sialkot 1,Punjab,Syed Ishtiaque-Ul-Hassan Gilani,Pakistan Peoples Party (Shaheed Bhutto),2639,0.010434666,loss,252907
NA-72,Sialkot 1,Punjab,Nasar Ullah,Allah-o-Akbar Tehreek,2483,0.009817838,loss,252907
NA-72,Sialkot 1,Punjab,Khurram Ijaz,Independents,1365,0.005397241,loss,252907
NA-72,Sialkot 1,Punjab,Perveen Akhtar,Muttahidda Majlis-e-Amal Pakistan,539,0.002131218,loss,252907
NA-72,Sialkot 1,Punjab,Tarique Subhani,Independents,523,0.002067954,loss,252907
NA-72,Sialkot 1,Punjab,Mian Abid Javed,Independents,376,0.001486713,loss,252907
NA-73,Sialkot 2,Punjab,Khawaja Muhammad Asif ,Pakistan Muslim League (Nawaz),116957,0.474395532,win,246539
